date,usd,euro,yen,rupee
23-08-2013,1377.5,1027.72,135642.41,88173.77
26-08-2013,1377.5,1029.95,135731.95,88828.07
27-08-2013,1419.25,1059.66,137958.18,93620.82
28-08-2013,1419.5,1064.05,138692.23,96731.81
29-08-2013,1407.75,1064.5,138571.87,94023.61
30-08-2013,1394.75,1057.75,136845.88,92151.12
02-09-2013,1392.25,1055.65,138326.99,92034.68
03-09-2013,1399.5,1063.69,139677.09,95124
04-09-2013,1390,1053.23,138353.63,93053.54
05-09-2013,1385,1055.72,138548.46,91638.52
06-09-2013,1387,1054.11,137208.96,90578.02
09-09-2013,1390,1048.82,138409.25,90773.94
10-09-2013,1358.25,1023.82,136402.24,86870.26
11-09-2013,1363.75,1025.26,136354.52,86332.18
12-09-2013,1328,997.86,131618.06,84553.76
13-09-2013,1318.5,994.38,130973.19,83582.99
16-09-2013,1324,991.57,130797.95,83193.53
17-09-2013,1312.25,983.03,130365.46,82973.56
18-09-2013,1301,974.68,128720.92,82307.76
19-09-2013,1365.5,1008.31,135833.1,84572.24
20-09-2013,1349.25,998.74,134419.03,84105.49
23-09-2013,1323,980.54,130573.47,82680.88
24-09-2013,1314.25,974.06,129683.6,82449.45
25-09-2013,1322.75,979.27,130542.18,82480.07
26-09-2013,1333,988.8,131907,82732.63
27-09-2013,1341,990.29,131759.94,83752.14
30-09-2013,1326.5,979.94,130162.81,83045.53
01-10-2013,1290.75,954.31,126622.56,80587.97
02-10-2013,1306.25,961.15,127058.92,81555.72
03-10-2013,1316,965.98,128033.63,81282.74
04-10-2013,1309.75,963.37,127222.56,80798.46
07-10-2013,1323.5,975.21,128425.81,81851.84
08-10-2013,1329.5,977.83,128895.02,82249.5
09-10-2013,1304,964.75,126742.27,80730.62
10-10-2013,1298.5,960.25,127369.86,79974.61
11-10-2013,1265.5,933.09,124404.97,77366.34
14-10-2013,1285.5,946.19,126126.82,79026.1
15-10-2013,1270.5,940.87,125264.93,78596.29
16-10-2013,1273.5,943.93,125904.57,78781.88
17-10-2013,1319.25,965.49,128976.48,80850.22
18-10-2013,1316.5,961.26,128707.62,80629.04
21-10-2013,1317.5,963.4,129306.02,81026.25
22-10-2013,1333,967.8,130840.61,82192.76
23-10-2013,1331.25,965.9,129517.3,82004.99
24-10-2013,1344.75,974.21,130945.03,82591.18
25-10-2013,1347.75,977.06,131189.98,83014.64
28-10-2013,1361,987.27,132983.3,83708.29
29-10-2013,1349.25,979.88,132347.93,82830.46
30-10-2013,1354.75,983.77,132961.92,83039.4
31-10-2013,1324,973.89,129897.62,81366.4
01-11-2013,1306.75,968.86,129080.76,80815.94
04-11-2013,1320.5,977.39,130207.9,81666.3
05-11-2013,1307.25,970.17,128822.95,80621.36
06-11-2013,1319,975.05,130119.34,82200.07
07-11-2013,1307.25,976.84,129476.57,81820.77
08-11-2013,1285.5,962.96,127367.32,80639.41
11-11-2013,1282.5,956.55,127275.29,81150.18
12-11-2013,1281.25,953.49,127554.83,81535.54
13-11-2013,1272.5,949.31,126505.58,80784.64
14-11-2013,1286,955.53,128516.41,81352.35
15-11-2013,1287.25,955.32,129091.85,81431.43
18-11-2013,1283.5,948.98,128394.91,80148.15
19-11-2013,1275.75,943.25,127836.51,79469.65
20-11-2013,1257,933.64,125599.44,78619.06
21-11-2013,1240,921.15,125295.8,78000.65
22-11-2013,1246.25,921.48,126176.58,78376.66
25-11-2013,1243,920.3,126413.1,77643.99
26-11-2013,1247.5,919.95,126496.49,77920.1
27-11-2013,1245,917.16,127120.72,77496.25
28-11-2013,1245.5,915.84,127308.78,77719.19
29-11-2013,1253,920.28,128263.33,78299.96
02-12-2013,1229.5,906.95,126620.04,76548.66
03-12-2013,1217.25,895.86,124701.17,75904.66
04-12-2013,1227.5,905.47,126009.01,76319.8
05-12-2013,1222.5,895.18,124756.11,75526.05
06-12-2013,1233,901.05,126635.25,75992.86
09-12-2013,1237,901.64,127553.24,75583.78
10-12-2013,1266.25,919.47,130278.12,77361.53
11-12-2013,1260.75,914.22,129182.74,77258.76
12-12-2013,1225.25,890.86,126231.37,75616.3
13-12-2013,1232,897.27,127068.48,76587.27
16-12-2013,1234.75,897.74,127191.59,76449.54
17-12-2013,1231.75,897.09,126537.67,76331.53
18-12-2013,1230.5,894.1,126993.74,76297.14
19-12-2013,1196,875,124659.07,74313.45
20-12-2013,1195.25,874.33,124419.53,74272.83
23-12-2013,1199,874.77,124690,74308.01
24-12-2013,1199,877.3,125037.7,74248.06
25-12-2013,1199,877.3,125037.7,74248.06
26-12-2013,1199,875.66,125535.3,74421.92
27-12-2013,1214.5,881.51,127492.13,75207.9
30-12-2013,1204.5,871.91,126514.64,74624.78
31-12-2013,1204.5,874.12,126598.97,74504.34
01-01-2014,1204.5,874.12,126598.97,74504.34
02-01-2014,1225,896.88,128655.62,76201.11
03-01-2014,1234.5,906.82,128974.38,76795.15
06-01-2014,1246.25,913.51,130264.27,77697.44
07-01-2014,1227.5,902.14,128464.01,76497.79
08-01-2014,1221,897.76,128003.52,75909.57
09-01-2014,1226,902.43,128466.4,76091.67
10-01-2014,1244.25,910.07,129582.4,77075.06
13-01-2014,1248,914.05,128999.51,76845.6
14-01-2014,1251.5,914.34,129655.39,77061.11
15-01-2014,1236,909.19,129131.09,76081.97
16-01-2014,1241.5,912.77,129413.95,76426.74
17-01-2014,1250,922,130337.49,76843.74
20-01-2014,1255.75,925.83,130641.94,77341.64
21-01-2014,1238,914.02,129104.82,76582.66
22-01-2014,1241,914.89,129368.04,76749.63
23-01-2014,1263,923.21,130928.89,78255.47
24-01-2014,1267,925.8,129683.78,79174.82
27-01-2014,1260.5,921.86,129119.31,79714.01
28-01-2014,1251.25,915.73,128615.98,78397.07
29-01-2014,1264,926.38,129244,78949.43
30-01-2014,1242.5,916.06,127623.38,77873.67
31-01-2014,1251,927.66,127583.22,78381.4
03-02-2014,1262,933.54,127783.8,79117.92
04-02-2014,1250.25,925.39,126769.09,78287.52
05-02-2014,1254.5,927.03,126955.4,78450.14
06-02-2014,1256.5,923.93,127987.07,78559.51
07-02-2014,1259.25,924.66,128714.23,78526.81
10-02-2014,1277,935.7,130285.92,79633.7
11-02-2014,1282,937.37,131251.15,79830.13
12-02-2014,1289.5,948.96,132218.87,80077.94
13-02-2014,1296,948.34,132405.83,80825.03
14-02-2014,1320,964.49,134461.79,81958.8
17-02-2014,1327.5,968.8,135278.89,82218.71
18-02-2014,1320.75,960.48,135185.36,82186.96
19-02-2014,1320.5,960.12,134974.9,82171.4
20-02-2014,1316.25,959.89,134672.1,81943.13
21-02-2014,1323.25,962.71,135864.68,82140.74
24-02-2014,1334.75,972.39,136745.13,82814.56
25-02-2014,1339,974.99,136819.01,82997.9
26-02-2014,1331.75,974.43,136211.39,82588.48
27-02-2014,1332.25,973.76,136002.73,82619.48
28-02-2014,1326.5,960.43,135389.21,82216.46
03-03-2014,1349.5,979.78,136886.53,83709.48
04-03-2014,1334.75,971.26,136324.68,82681.08
05-03-2014,1337,973.11,136815.19,82486.2
06-03-2014,1345.25,972,138675.08,82396.56
07-03-2014,1335.25,963.24,137964.7,81577.08
10-03-2014,1344,968.33,138747.82,81816
11-03-2014,1346.25,970.87,138912.8,82006.81
12-03-2014,1366,982.38,140322.34,83554.8
13-03-2014,1368.75,982.77,139790.42,83685.37
14-03-2014,1385,994.61,140529.02,84713.52
17-03-2014,1378.5,989.8,140096.94,84315.94
18-03-2014,1355.75,974.45,137425.59,82817.67
19-03-2014,1338,961.93,135873.88,81624.68
20-03-2014,1327,962.75,135878.15,81285.37
21-03-2014,1336,969.35,136779.67,81549.43
24-03-2014,1310.75,950.96,134004.51,79700.14
25-03-2014,1313.5,953.37,134397.31,79440.47
26-03-2014,1304,945.92,133412.24,78409.51
27-03-2014,1296,943.27,132366.95,78038.64
28-03-2014,1294.75,941.47,133262.13,77325.69
31-03-2014,1291.75,937.24,133030.85,77146.52
01-04-2014,1283.75,930.62,132964.4,76668.74
02-04-2014,1292,938.41,134006.22,77268.05
03-04-2014,1284,936.1,133394.76,77290.37
04-04-2014,1297.25,947.35,134362.66,78074.99
07-04-2014,1299,945.28,133959.38,78066.64
08-04-2014,1309.5,949.29,133713.03,78697.66
09-04-2014,1301.75,941.63,132583.23,78254.69
10-04-2014,1320.5,951.3,134057.15,79388.45
11-04-2014,1318,949.06,133961.52,79389.71
14-04-2014,1325.75,959.61,135027.63,79856.53
15-04-2014,1298,938.95,131935.2,78191.51
16-04-2014,1301.5,942.67,133110.9,78552.03
17-04-2014,1299,938.89,132842.23,78453.09
18-04-2014,1299,938.89,132842.23,78453.09
21-04-2014,1299,941.03,133238.42,78557.01
22-04-2014,1286.75,932.66,132020.54,78343.77
23-04-2014,1285.25,929.35,131590.31,78470.93
24-04-2014,1291.5,934.55,132036.48,78852.52
25-04-2014,1301.25,940.38,132773.03,78927.32
28-04-2014,1299,938.28,133264.41,78660.94
29-04-2014,1297.75,939.21,133084.25,78413.28
30-04-2014,1288.5,929.28,131620.27,77715.86
01-05-2014,1278.5,922.07,130752.18,77112.71
02-05-2014,1281.25,924.06,131001.4,77144.05
05-05-2014,1281.25,923.19,130834.83,77105.62
06-05-2014,1306.25,937.52,132656.21,78469.7
07-05-2014,1296,930.87,131822.64,77837.76
08-05-2014,1287,928.37,130765.63,77226.42
09-05-2014,1291.25,938.65,131333.03,77468.54
12-05-2014,1298.75,944.17,132621.84,77749.66
13-05-2014,1296.5,945.9,132534.7,77504.77
14-05-2014,1305.25,952.01,132880.97,78027.84
15-05-2014,1299,947.03,131945.92,76829.34
16-05-2014,1291.5,942.39,131035.58,76237.24
19-05-2014,1302,949.01,131723.34,76147.45
20-05-2014,1295.5,945.93,131292.43,76123.57
21-05-2014,1287.25,942.04,130649.43,75658.11
22-05-2014,1298.5,950.83,132011.99,75968.73
23-05-2014,1291.5,947.44,131506.98,75368.71
26-05-2014,1291.5,946.05,131571.56,75914.37
27-05-2014,1275.5,936.87,130190.27,75286.38
28-05-2014,1263.5,929.22,128567.43,74388.56
29-05-2014,1255,921.74,127438.97,74063.82
30-05-2014,1250.5,916.42,127232.12,73892.04
02-06-2014,1247.25,916.59,127437.75,73706.22
03-06-2014,1242.75,912.41,127294.87,73766.53
04-06-2014,1245.25,914.18,127812.46,73899.34
05-06-2014,1252.5,919.94,128349.93,74285.77
06-06-2014,1247.5,914.66,127943.6,73810.19
09-06-2014,1253.5,922.17,128552.68,74150.79
10-06-2014,1259.5,929.83,128979.1,74669.44
11-06-2014,1262,932.54,128616.72,74817.66
12-06-2014,1265.75,934.03,128872.32,75027.32
13-06-2014,1273,940.98,129966.92,76029.91
16-06-2014,1276.25,940.46,130030.72,76654.77
17-06-2014,1267.5,935.84,129500.47,76208.44
18-06-2014,1269.75,935.57,129685.91,76686.54
19-06-2014,1293,948.5,131640.33,77728.68
20-06-2014,1312.5,966.82,134078.44,78953.44
23-06-2014,1313.5,966.34,133832.51,79066.12
24-06-2014,1318.5,969.74,134678.17,79241.84
25-06-2014,1316.75,965.82,134058.31,79235.42
26-06-2014,1311.75,965.27,133214.76,78911.58
27-06-2014,1317.5,965.87,133561.56,79161.98
30-06-2014,1315,960.45,133216.07,79090.66
01-07-2014,1327.5,970.43,134774.43,79762.83
02-07-2014,1326.5,971.47,134984.63,79152.25
03-07-2014,1317.5,968.04,134641.9,78819.43
04-07-2014,1319.25,970.82,134662.44,78904.34
07-07-2014,1313,965.73,133722.47,78817.75
08-07-2014,1323,971.79,134350.63,79141.85
09-07-2014,1322.75,969.72,134503.83,79080.59
10-07-2014,1340.25,985.41,135753.91,80388.19
11-07-2014,1335,981.69,135242.17,80186.76
14-07-2014,1306,958.39,132656.95,78533.03
15-07-2014,1310,965.4,133213.88,78776.84
16-07-2014,1301,961.18,132272.67,78261.65
17-07-2014,1302.5,963.53,132268.86,78319.31
18-07-2014,1307.25,967.65,132548.6,78859.85
21-07-2014,1311.5,970.01,132887.73,79096.56
22-07-2014,1310.25,972.9,132990.38,78949.1
23-07-2014,1308,971.52,132801.24,78596.08
24-07-2014,1292.75,959.8,131582.54,77687.79
25-07-2014,1294.75,963.86,131831.43,77833.88
28-07-2014,1304.5,970.65,132772.01,78444.47
29-07-2014,1299.25,968.79,132705.39,78128.77
30-07-2014,1294.5,967.6,133081.06,77780.02
31-07-2014,1285.25,960.58,132168.67,77786.53
01-08-2014,1291.25,961.54,132320.83,78856.63
04-08-2014,1290.5,961.66,132218.16,78714.04
05-08-2014,1284.75,960.96,132117.26,78125.64
06-08-2014,1306.5,978.18,133739.86,80277.88
07-08-2014,1305.25,977.61,133363.9,79992.23
08-08-2014,1309.75,976.37,133391.47,80254.92
11-08-2014,1307.25,976.47,133489.82,79971
12-08-2014,1315.75,985.03,134449.91,80405.46
13-08-2014,1312,980.53,134309.43,80366.55
14-08-2014,1313.5,981.65,134548.37,79880.49
15-08-2014,1296,968.39,132652.07,78816.22
18-08-2014,1296.75,970.37,132988.19,78861.83
19-08-2014,1296.5,973.42,133312.61,78710.5
20-08-2014,1295,974.6,133799.39,78509.38
21-08-2014,1275.25,959.92,132351.81,77394.91
22-08-2014,1277.25,965.31,132955.32,77305.55
25-08-2014,1277.25,967.72,132776.51,77334.28
26-08-2014,1286,973.98,133782.58,77783.69
27-08-2014,1282.75,971.56,133309.78,77553.45
28-08-2014,1292,980.61,134051.45,78398.55
29-08-2014,1285.75,976.12,133570.13,78019.3
01-09-2014,1286.5,979.3,134111.19,77839.67
02-09-2014,1267,965.52,133199.7,76837.2
03-09-2014,1265.5,963.27,132788.91,76531.1
04-09-2014,1271.5,980.6,133653.71,76874.88
05-09-2014,1266,976.97,132784.4,76477.46
08-09-2014,1259,972.31,132679.71,75879.92
09-09-2014,1255.75,972.36,133392.03,76041.93
10-09-2014,1251,968.53,133456.67,76185.89
11-09-2014,1241.25,959.16,132596.53,75536.26
12-09-2014,1231.5,951.85,132219.99,74773.6
15-09-2014,1234.25,953.94,132354.78,75406.49
16-09-2014,1232.25,952.1,132078.71,75284.3
17-09-2014,1236,953.74,132851.44,75280.13
18-09-2014,1220.5,944.51,132595.12,74310.14
19-09-2014,1219.75,949.92,132934.44,74237.02
22-09-2014,1213.5,946.35,132265.43,73823.26
23-09-2014,1222,949.98,133033.02,74535.88
24-09-2014,1217.25,951.05,132430.71,74185.29
25-09-2014,1213.75,952.15,131952.83,74503
26-09-2014,1213.75,956.01,132553.63,74239.01
29-09-2014,1219.5,961.26,133352.31,74993.15
30-09-2014,1216.5,962.99,133443.96,75131.03
01-10-2014,1216.5,965.82,133304.05,74966.81
02-10-2014,1211.75,957.64,131468.81,74674.09
03-10-2014,1195,955.12,131157.21,73641.88
06-10-2014,1195.75,951.35,130545.99,73688.09
07-10-2014,1210.5,958.51,131127.41,74394.29
08-10-2014,1217,959.29,131776.76,74697.92
09-10-2014,1226.75,965,132378.58,74860.88
10-10-2014,1219,965.47,131548.38,74706.4
13-10-2014,1229,969.21,131939.29,75202.49
14-10-2014,1234.75,974.74,132186.15,75795.12
15-10-2014,1237.5,969.87,131434.86,75963.93
16-10-2014,1237.75,968.47,131319.07,76530.07
17-10-2014,1234.25,966.71,131651.27,75844.66
20-10-2014,1244.5,973.75,133030.81,76337.63
21-10-2014,1250.25,982.17,133407.91,76699.7
22-10-2014,1243.75,981.92,133361.08,76129.93
23-10-2014,1232.75,974.62,133315.74,75456.62
24-10-2014,1232.75,973.08,133340.4,75456.62
27-10-2014,1228.75,966.64,132354.8,75371.52
28-10-2014,1229.25,964.35,132777.44,75383.75
29-10-2014,1223.5,958.78,132278.69,75025.01
30-10-2014,1202,952.34,130963.89,73880.93
31-10-2014,1164.25,929.24,130518.24,71484.94
03-11-2014,1167.75,935.36,133345.36,71718.82
04-11-2014,1166.5,927.89,132158.62,71642.05
05-11-2014,1142,914.44,130759,70164.47
06-11-2014,1145,920.68,131348.67,70348.79
07-11-2014,1154.5,930,132732.85,71157.6
10-11-2014,1162,933.82,133223.29,71431.03
11-11-2014,1156.5,930.67,133951.61,71249.07
12-11-2014,1164.5,933.32,134098,71613.84
13-11-2014,1161.75,931.3,134513.21,71511.51
14-11-2014,1169,936.74,136182.65,72204.73
17-11-2014,1182.5,949.3,137708.02,73014.94
18-11-2014,1192.75,951.8,139116.39,73643.36
19-11-2014,1196,953.71,140775.16,74098.16
20-11-2014,1190,948.93,140592.54,73736.86
21-11-2014,1203.75,969.75,141518.85,74391.74
24-11-2014,1197.5,962.89,141778,74183.62
25-11-2014,1199,960.31,141308.14,74206.11
26-11-2014,1197.5,955.82,140772.1,74098.29
27-11-2014,1194.75,957.22,140759.46,73934.11
28-11-2014,1182.75,948.74,140374.68,73395.54
01-12-2014,1194,957,141268.09,74122.01
02-12-2014,1195,963.52,142354.38,73988.42
03-12-2014,1204.75,977.76,144154.36,74519.81
04-12-2014,1209,972.1,144747.51,74855.23
05-12-2014,1194,970.97,144969.5,73866.8
08-12-2014,1193,970.59,144239.66,73816.88
09-12-2014,1227,987.64,145976.17,75951.29
10-12-2014,1229,989.81,145986.75,76247.15
11-12-2014,1216.25,982.23,145256.73,75808.85
12-12-2014,1217,976.57,144269.26,75813.01
15-12-2014,1209.25,973.44,143169.14,76073.9
16-12-2014,1202.5,961.27,140939,76322.66
17-12-2014,1195.75,964.74,140387.03,76021.3
18-12-2014,1199,976.42,142495.14,75734.83
19-12-2014,1195.5,974.84,142778.56,75657.2
22-12-2014,1195.25,975.12,143322.41,75605.53
23-12-2014,1175.75,965.59,141907.14,74419.09
24-12-2014,1175.75,964.56,141671.99,74701.26
25-12-2014,1175.75,964.56,141671.99,74701.26
26-12-2014,1175.75,966.07,141624.95,74830.6
29-12-2014,1185.5,973.28,142941.66,75520.78
30-12-2014,1206,991.41,143966.25,76442.3
31-12-2014,1206,996.65,144593.36,76125.73
01-01-2015,1206,996.65,144593.36,76125.73
02-01-2015,1172,974.19,140880.24,74187.59
05-01-2015,1200,1005.28,143513.98,76013.98
06-01-2015,1210.25,1015.35,143674.82,76996.1
07-01-2015,1210.5,1025.54,144600.26,76570.16
08-01-2015,1215.5,1030.74,145464.95,76260.46
09-01-2015,1217.75,1028.98,144747.84,75969.33
12-01-2015,1226.5,1037.82,145518.08,76331.21
13-01-2015,1231.5,1045.28,145938.89,76519.25
14-01-2015,1235,1047.72,144365.31,76786.11
15-01-2015,1259,1086.52,147133.02,78051.7
16-01-2015,1277.5,1111.11,150272.31,79211.37
19-01-2015,1273.75,1095.09,149729.3,78647.69
20-01-2015,1288.75,1113.63,152517.1,79535.2
21-01-2015,1293.5,1116.39,152329.03,79698.99
22-01-2015,1295.75,1134.98,152794.84,79915.37
23-01-2015,1294.75,1150.94,152553.91,79672.43
26-01-2015,1281.25,1138.28,151744.84,78841.7
27-01-2015,1288.5,1130.21,151392.3,79133.22
28-01-2015,1288,1135.7,151655.55,79002.69
29-01-2015,1268.75,1119.02,149794.95,78427.77
30-01-2015,1260.25,1116.8,148035.26,78053.58
02-02-2015,1272.5,1121.79,149213.34,78723.2
03-02-2015,1264.25,1104.29,148580.97,78018.44
04-02-2015,1268.5,1110.33,149067.78,78412.31
05-02-2015,1259.25,1101.66,147924.08,77708.31
06-02-2015,1241,1093.92,147703.81,76603.82
09-02-2015,1238.5,1092.59,146855.13,76978.97
10-02-2015,1234.5,1090.16,147244.98,76643.92
11-02-2015,1223.75,1082.53,147315.01,76190.67
12-02-2015,1222.5,1074.96,145465.26,76106.72
13-02-2015,1232.5,1080.9,146266.92,76612.19
16-02-2015,1229.25,1077.86,145635.38,76477.78
17-02-2015,1209.5,1061.06,143912.34,75249.04
18-02-2015,1206,1061.48,143688.86,75176
19-02-2015,1209.5,1061.85,143936.53,75394.17
20-02-2015,1208.25,1062.81,143491.76,75165.22
23-02-2015,1204.5,1060.81,143209.01,74975.6
24-02-2015,1192.5,1051.87,142163.88,74274.85
25-02-2015,1204.75,1060.75,143178.5,74700.51
26-02-2015,1208.25,1077.5,144222.75,74609.44
27-02-2015,1214,1082.33,145127.63,75031.26
02-03-2015,1212.5,1083.02,145663.68,75117.41
03-03-2015,1212.75,1084.31,145026.7,75072.25
04-03-2015,1199.5,1083.76,143538.16,74560.91
05-03-2015,1202,1089.81,144444.34,74776.41
06-03-2015,1175.75,1082.49,142436.22,73143.4
09-03-2015,1168.5,1077.36,141639.72,73083.83
10-03-2015,1162,1085.22,140863.44,72827.11
11-03-2015,1150,1087.42,139719.24,72237.24
12-03-2015,1152.25,1085.34,139739.11,72070.29
13-03-2015,1152,1094.9,139605.12,72552.96
16-03-2015,1150.75,1087.82,139591.72,72320.61
17-03-2015,1150.75,1085.15,139568.7,72164.05
18-03-2015,1147.25,1077.89,138708.26,71949.78
19-03-2015,1166,1097.57,141010.21,72918.71
20-03-2015,1183.1,1096.02,142279.58,73890.49
23-03-2015,1186.25,1085.66,142071.23,73861.86
24-03-2015,1191.5,1092.47,142890.62,74141.08
25-03-2015,1195.6,1088.15,142712.76,74581.51
26-03-2015,1203.15,1101.94,143210.93,75491.63
27-03-2015,1195.75,1097.98,142485.56,74701.48
30-03-2015,1185.5,1094.65,142254.07,74277.5
31-03-2015,1187,1105.21,142350.96,74283.93
01-04-2015,1197,1112.66,143197.1,74909.74
02-04-2015,1198.5,1101.31,143514.38,75003.61
03-04-2015,1198.5,1101.31,143514.38,75003.61
06-04-2015,1198.5,1086.24,142597.52,74576.65
07-04-2015,1211,1115.05,145701.45,75451.35
08-04-2015,1207.25,1118.71,144833.77,75157.34
09-04-2015,1194.8,1118.94,143776.22,74358.35
10-04-2015,1207.35,1136.17,145129.47,75217.88
13-04-2015,1198.9,1133.98,144305.58,74925.24
14-04-2015,1194.75,1117.16,142348.48,74665.9
15-04-2015,1192.9,1124.42,142318.91,74478.7
16-04-2015,1204.35,1125.61,143721.08,75023.47
17-04-2015,1203.35,1116.85,143276.83,75022.83
20-04-2015,1196.5,1112.56,142688.6,75241.9
21-04-2015,1195.3,1112.79,142886.13,75148.49
22-04-2015,1189.25,1108.96,142537.55,74756.24
23-04-2015,1185.75,1097.76,141892.77,74963.1
24-04-2015,1183,1088.77,140771.08,75224.01
27-04-2015,1200,1102.59,142973.99,76218
28-04-2015,1209,1100.94,143653.37,76318.13
29-04-2015,1209,1084.31,143816.58,76550.85
30-04-2015,1180.25,1053.28,141240.52,74963.58
01-05-2015,1175.95,1047.85,141249.22,74690.46
04-05-2015,1175.95,1053.58,141296.26,74690.46
05-05-2015,1197,1069.94,143645.97,75967.6
06-05-2015,1194.25,1051.79,142563.59,75867.71
07-05-2015,1187,1054.03,141828.68,76270.67
08-05-2015,1186,1057.18,142041.29,75856.55
11-05-2015,1189.25,1066.45,142632.7,76028.74
12-05-2015,1191.5,1059.44,142848.93,76452.59
13-05-2015,1210.5,1066.29,144176.6,77465.94
14-05-2015,1225,1076.45,146050.61,77989.62
15-05-2015,1220.5,1066.78,145605.64,77532.26
18-05-2015,1223.5,1076.65,146630.34,77881.89
19-05-2015,1214.3,1091.26,146572.04,77344.82
20-05-2015,1210.5,1090.3,146718.64,77281.34
21-05-2015,1205,1083.49,145991.77,76704.27
22-05-2015,1204.1,1092.3,146237.92,76499.46
25-05-2015,1204.1,1092.3,146237.92,76499.46
26-05-2015,1185.4,1087.77,145893.09,75865.59
27-05-2015,1185.85,1090.39,146778.56,75965.54
28-05-2015,1185,1085.31,147218.46,75632.62
29-05-2015,1191.4,1086.7,147846.75,76090.23
01-06-2015,1199.9,1101.08,149393.52,76421.61
02-06-2015,1192.8,1071.84,148032.41,76199.02
03-06-2015,1190,1056.32,147732.54,76058.84
04-06-2015,1176,1042.37,146417.87,75281.64
05-06-2015,1164.6,1048.29,146326.14,74307.29
08-06-2015,1172.8,1046.72,146998.72,75207.24
09-06-2015,1177.4,1047.09,146450.88,75282.93
10-06-2015,1188.5,1051.54,145799.22,75867.89
11-06-2015,1178.5,1049,145739.19,75400.43
12-06-2015,1182.8,1049.65,145815.56,75849.98
15-06-2015,1181.4,1049.81,145891.06,75724.77
16-06-2015,1177.75,1048.33,145375.57,75711.65
17-06-2015,1178,1048.65,146366.5,75580.47
18-06-2015,1201.85,1053.98,147809.49,76681.01
19-06-2015,1203.4,1062.23,147729.37,76476.05
22-06-2015,1185.5,1040.23,146071.38,75317.76
23-06-2015,1178,1053.34,145936.52,74909.02
24-06-2015,1173.75,1049.44,145944.07,74691.57
25-06-2015,1172.65,1047.71,145050.92,74580.52
26-06-2015,1170.5,1050.67,145089.31,74449.65
29-06-2015,1176,1054.66,144254.03,75141.98
30-06-2015,1171,1050.98,143289.4,74569.27
01-07-2015,1168,1052.06,143599.75,74302.31
02-07-2015,1165.25,1049.35,143401.48,74016.67
03-07-2015,1167.95,1052.16,143336.65,74112.25
06-07-2015,1166,1052.87,143015.73,74001.64
07-07-2015,1156.25,1057.34,141299.52,73392.96
08-07-2015,1158.5,1047,140242.21,73674.79
09-07-2015,1164.25,1054.05,141252.63,73871.66
10-07-2015,1159.3,1037.59,142228.69,73476.41
13-07-2015,1154,1048.09,142467.05,73273.22
14-07-2015,1157.4,1052.18,142852.07,73431.23
15-07-2015,1147.4,1047.23,142203,72779.57
16-07-2015,1144.4,1049.57,141957.08,72702.29
17-07-2015,1132.8,1043.72,140427.52,71893.14
20-07-2015,1104.6,1016.8,137252.04,70269.11
21-07-2015,1105.6,1011.2,136906.42,70284.36
22-07-2015,1088.6,999.5,135035.37,69225.42
23-07-2015,1097.4,999.59,136115.98,69997.64
24-07-2015,1080.8,985.64,133700.33,69171.19
27-07-2015,1100,990.86,135431.99,70600.74
28-07-2015,1096.2,993.16,135495.79,70107.45
29-07-2015,1090.25,988.26,134994.75,69619.27
30-07-2015,1087.5,995.47,135214.3,69616.31
31-07-2015,1098.4,994.16,136086.24,70427.42
03-08-2015,1091.9,995.12,135346.44,69921.16
04-08-2015,1090.65,995.07,135164.23,69564.36
05-08-2015,1085.1,998.57,135632.05,69180.53
06-08-2015,1089.75,998.58,135908.17,69506.96
07-08-2015,1093.5,999.59,135927.51,69803.56
10-08-2015,1097,999.04,136603.92,70054.4
11-08-2015,1108.25,1003.17,138359.46,71205.06
12-08-2015,1119,1000.04,138616.13,72513.99
13-08-2015,1116.75,1003.6,138973.94,72756.26
14-08-2015,1118.25,1006.44,138992.88,72691.83
17-08-2015,1118.8,1010.25,139150.73,73068.81
18-08-2015,1111.45,1007.25,138281.04,72588.79
19-08-2015,1126.15,1018.63,139946.64,73374.3
20-08-2015,1147.7,1024.87,141884.41,75211.63
21-08-2015,1156.5,1022.19,141584.5,76180.1
24-08-2015,1166.5,1007.73,138510.2,77782.21
25-08-2015,1137.5,996.85,136391.94,74991.1
26-08-2015,1120.75,982.73,133565.37,74125
27-08-2015,1119,997.73,135057.7,73851.2
28-08-2015,1135,1011.45,137340.66,75040.51
31-08-2015,1135,1012.94,137544.97,75449.11
01-09-2015,1142.3,1014.61,136933.19,75671.65
02-09-2015,1137.75,1013.09,136717.72,75316.2
03-09-2015,1128,1016.54,135670.19,74713.06
04-09-2015,1118.25,1006.03,133278.62,74352.43
07-09-2015,1119.5,1003.23,133606.71,74821.77
08-09-2015,1121.15,1002.32,134257.7,74606.92
09-09-2015,1109.85,993.82,134252.98,73677.38
10-09-2015,1109.5,988.64,134044.23,73726.27
11-09-2015,1100.25,974.79,132684.63,73240.88
14-09-2015,1104.8,978.31,132647.77,73284.12
15-09-2015,1105.95,980.89,132940.7,73437.84
16-09-2015,1117.6,989.42,134709.89,74246.35
17-09-2015,1117.5,987.5,135111.34,74239.71
18-09-2015,1141.5,1003.34,136928.62,75070.75
21-09-2015,1133.25,1012.28,136584.95,74492.77
22-09-2015,1122.9,1008.58,134787.28,74004.72
23-09-2015,1131.35,1015.12,136322,74736.97
24-09-2015,1154.5,1022.72,137737.61,76485.63
